employee_id,age,monthly_income,years_at_company,job_satisfaction,performance_rating,overtime,attrition,gender_Male,department_Research & Development,department_Sales,job_role_Human Resources,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Director,job_role_Research Scientist,job_role_Sales Executive,job_role_Sales Representative
1657,40,19033,20,3,3,0,0,False,True,False,False,False,True,False,False,False,False,False
1658,55,18722,24,2,3,0,0,True,True,False,False,False,False,False,True,False,False,False
1659,34,9547,10,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1660,51,13734,7,2,3,0,0,False,True,False,False,False,False,False,False,False,False,False
1661,52,19999,33,3,3,0,0,True,True,False,False,False,True,False,False,False,False,False
1662,27,2279,7,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1663,35,5916,1,3,3,1,1,True,True,False,False,False,False,True,False,False,False,False
1664,43,2089,5,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1665,45,16792,20,4,4,0,0,True,True,False,False,False,True,False,False,False,False,False
1666,37,3564,8,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1667,35,4425,6,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1668,42,5265,5,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
1669,38,6553,1,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1670,38,6261,7,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1671,27,4298,2,1,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1672,49,6804,7,4,3,1,0,True,True,False,False,False,False,True,False,False,False,False
1673,34,3815,5,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1674,40,2741,7,4,3,1,0,True,True,False,False,True,False,False,False,False,False,False
1675,38,6673,1,1,3,1,1,True,True,False,False,False,False,False,False,False,False,False
1676,29,7639,10,4,4,0,1,False,False,True,False,False,False,False,False,False,True,False
1677,22,2328,4,2,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1678,36,2153,8,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1679,40,4876,3,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
1680,46,9396,4,1,3,0,0,True,True,False,False,False,False,False,False,False,False,False
1681,32,10400,14,4,3,0,1,True,False,True,False,False,False,False,False,False,True,False
1682,30,8474,11,3,4,0,0,True,True,False,False,False,False,True,False,False,False,False
1683,27,9981,7,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1684,51,12490,10,2,3,0,0,True,True,False,False,False,False,False,True,False,False,False
1685,30,2657,5,1,3,1,1,False,True,False,False,False,False,False,False,True,False,False
1686,41,13591,1,4,3,1,0,False,False,True,False,False,True,False,False,False,False,False
1687,30,6696,6,1,3,0,1,False,False,True,False,False,False,False,False,False,True,False
1688,29,2058,6,3,3,0,1,True,True,False,False,False,False,False,False,True,False,False
1689,45,8865,19,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1690,54,5940,6,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1691,36,5914,13,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
1692,33,2622,3,2,4,0,0,False,True,False,False,False,False,False,False,True,False,False
1693,37,12185,10,4,3,1,0,True,True,False,False,False,False,False,True,False,False,False
1694,38,10609,16,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1695,31,4345,5,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1696,59,2177,1,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1697,37,2793,9,4,3,0,0,True,False,True,False,False,False,False,False,False,False,True
1698,29,7918,11,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1699,35,8789,10,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1700,29,2389,4,4,3,1,1,True,True,False,False,False,False,False,False,True,False,False
1701,52,3212,2,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1702,42,19232,22,4,3,0,0,True,True,False,False,False,True,False,False,False,False,False
1703,59,2267,2,3,3,0,0,True,False,False,True,False,False,False,False,False,False,False
1704,50,19517,7,4,3,0,0,False,False,True,False,False,True,False,False,False,False,False
1705,33,2436,5,4,3,1,1,True,True,False,False,True,False,False,False,False,False,False
1706,43,16064,17,4,4,1,0,False,False,True,False,False,True,False,False,False,False,False
1707,33,2707,9,1,4,0,1,False,True,False,False,True,False,False,False,False,False,False
1708,52,19068,33,3,3,1,0,True,False,True,False,False,True,False,False,False,False,False
1709,32,3931,4,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True
1710,32,3730,3,3,3,1,1,True,True,False,False,True,False,False,False,False,False,False
1711,39,2232,3,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1712,32,4465,3,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1713,41,3072,1,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1714,40,3319,9,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1715,45,19202,24,4,3,0,0,True,True,False,False,False,True,False,False,False,False,False
1716,31,13675,2,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
1717,33,2911,2,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1718,34,5957,11,1,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1719,37,3920,3,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1720,45,6434,3,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1721,37,10048,1,3,3,0,1,True,True,False,False,False,False,True,False,False,False,False
1722,39,10938,19,3,4,0,0,False,True,False,False,False,False,False,False,False,False,False
1723,29,2340,6,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1724,42,6545,3,1,3,1,0,False,True,False,False,False,False,False,False,True,False,False
1725,29,6931,3,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1726,25,4898,4,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
1727,42,2593,9,1,3,1,0,False,True,False,False,True,False,False,False,False,False,False
1728,40,19436,21,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
1729,51,2723,1,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1730,31,3479,5,2,3,0,1,True,True,False,False,True,False,False,False,False,False,False
1731,32,2794,5,2,4,0,0,True,True,False,False,True,False,False,False,False,False,False
1732,38,5249,8,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1733,32,2176,6,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
1734,46,16872,7,2,3,1,0,False,False,True,False,False,True,False,False,False,False,False
1735,28,3485,0,3,3,0,1,True,True,False,False,True,False,False,False,False,False,False
1736,29,6644,0,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1737,31,5582,9,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
1738,25,4000,6,1,3,0,0,True,True,False,False,False,False,False,False,False,False,False
1739,45,13496,20,4,3,1,0,True,True,False,False,False,False,False,False,False,False,False
1740,36,3210,15,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
1741,55,19045,36,1,3,1,0,True,True,False,False,False,True,False,False,False,False,False
1742,47,11849,10,2,3,1,1,True,True,False,False,False,True,False,False,False,False,False
1743,28,2070,5,4,4,0,0,True,True,False,False,False,False,False,False,True,False,False
1744,37,6502,5,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1745,21,3230,3,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1746,37,13603,5,4,3,1,0,False,True,False,False,False,False,False,True,False,False,False
1747,35,11996,7,2,3,0,0,False,True,False,False,False,True,False,False,False,False,False
1748,38,5605,8,1,4,1,0,False,False,True,False,False,False,False,False,False,True,False
1749,26,6397,6,2,4,0,0,False,True,False,False,False,False,True,False,False,False,False
1750,50,19144,10,2,3,0,0,True,True,False,False,False,False,False,True,False,False,False
1751,53,17584,5,3,3,1,0,True,True,False,False,False,False,False,True,False,False,False
1752,42,4907,20,3,4,0,0,True,False,True,False,False,False,False,False,False,True,False
1753,29,4554,10,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1754,55,5415,10,4,3,1,0,True,True,False,False,True,False,False,False,False,False,False
1755,26,4741,5,1,3,1,0,True,True,False,False,False,False,False,False,False,False,False
1756,37,2115,17,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1757,44,3161,1,3,4,1,1,True,True,False,False,True,False,False,False,False,False,False
1758,38,5745,2,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
1759,26,2373,3,2,3,1,1,True,True,False,False,True,False,False,False,False,False,False
1760,28,3310,5,4,4,0,0,False,True,False,False,False,False,False,False,True,False,False
1761,49,18665,3,1,3,1,0,False,True,False,False,False,False,False,True,False,False,False
1762,36,4485,8,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1763,31,2789,2,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True
1764,26,5828,8,4,3,1,1,True,False,True,False,False,False,False,False,False,True,False
1765,37,2326,4,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1766,42,13525,20,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1767,18,1420,0,3,3,0,1,True,True,False,False,True,False,False,False,False,False,False
1768,35,8020,11,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1769,36,3688,1,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
1770,51,5482,4,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1771,41,16015,22,2,3,0,0,True,False,True,False,False,True,False,False,False,False,False
1772,18,1200,0,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True
1773,28,5661,8,1,3,0,0,True,True,False,False,False,False,False,False,False,False,False
1774,31,6929,8,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1775,39,9613,18,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
1776,36,5674,9,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1777,32,5484,13,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1778,38,12061,10,2,3,0,0,False,True,False,False,False,False,False,True,False,False,False
1779,58,5660,5,3,3,1,0,True,True,False,False,False,False,False,False,False,False,False
1780,31,4821,5,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1781,31,6410,2,1,3,0,0,True,False,False,True,False,False,False,False,False,False,False
1782,45,5210,24,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
1783,31,2695,2,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1784,33,11878,10,2,3,0,0,False,True,False,False,False,True,False,False,False,False,False
1785,39,17068,21,1,3,1,0,True,True,False,False,False,True,False,False,False,False,False
1786,43,2455,8,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1787,49,13964,7,3,3,1,0,False,True,False,False,False,False,False,False,False,False,False
1788,52,4941,8,2,3,0,1,True,True,False,False,False,False,False,False,True,False,False
1789,27,2478,4,2,3,1,0,False,True,False,False,False,False,False,False,True,False,False
1790,32,5228,13,2,3,1,0,False,False,True,False,False,False,False,False,False,True,False
1791,27,4478,5,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
1792,31,7547,7,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1793,32,5055,7,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1794,28,3464,3,4,3,1,1,True,True,False,False,False,False,False,False,True,False,False
1795,30,5775,10,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1796,31,8943,10,3,4,0,0,False,True,False,False,False,False,True,False,False,False,False
1797,39,19272,21,4,3,0,0,True,True,False,False,False,True,False,False,False,False,False
1798,39,5238,1,3,3,1,1,False,False,True,False,False,False,False,False,False,True,False
1799,33,4682,7,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1800,47,18300,3,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
1801,43,5257,9,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1802,27,6349,5,2,3,1,0,True,False,True,False,False,False,False,False,False,True,False
1803,54,4869,4,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
1804,43,9985,1,1,3,0,0,False,True,False,False,False,False,False,False,False,False,False
1805,45,3697,10,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1806,40,7457,4,4,4,1,0,True,False,True,False,False,False,False,False,False,True,False
1807,29,2119,7,1,3,1,1,True,True,False,False,True,False,False,False,False,False,False
1808,29,3983,3,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
1809,30,6118,10,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1810,27,6214,8,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
1811,37,6347,6,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1812,38,11510,11,4,3,1,0,True,True,False,False,False,False,False,True,False,False,False
1813,31,7143,11,4,3,1,0,False,True,False,False,False,False,True,False,False,False,False
1814,29,8268,7,2,3,1,0,False,False,True,False,False,False,False,False,False,True,False
1815,35,8095,16,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
1816,23,2904,4,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
1817,41,6032,5,2,3,1,0,True,True,False,False,False,False,True,False,False,False,False
1818,47,2976,0,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
1819,42,15992,1,4,3,0,0,False,True,False,False,False,False,False,True,False,False,False
1820,29,4649,4,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1821,42,2696,3,3,3,1,0,True,False,False,True,False,False,False,False,False,False,False
1822,32,2370,8,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
1823,48,12504,0,3,4,0,0,False,False,True,False,False,True,False,False,False,False,False
1824,37,5974,7,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
1825,30,4736,2,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
1826,26,5296,8,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
1827,42,6781,1,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
1828,21,2174,3,2,3,1,1,False,False,True,False,False,False,False,False,False,False,True
